,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
247,岭南,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,广东第二师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,岭南,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,暨南大学,工业,工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,岭南,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,岭南,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,暨南大学,工业,工程,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,金陵,科技,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,河南,理工大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,广东第二师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,广州中医药大学,硕士,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,贵州,师范大学,大数据,计算机科学,学院,计算机科学,技术,硕士,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,暨南大学,电子信息,金融,工程,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,暨南大学,电子信息,科学,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,暨南大学,电子信息,科学,技术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,暨南大学,电子信息,科学,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,贵州,师范大学,web,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,肇庆,学院,计算机,学院,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,广东第二师范学院,计算机科学,技术,师范,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,暨南大学,电子信息,科学,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,暨南大学,电子信息,科学,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,华中师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,暨南大学,智能科学,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,岭南,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,金陵,科技,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,金陵,科技,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,华南师范大学,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,仲恺,农业,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,广东,岭南,职业,技术,学院,信息,工程学院,计算机网络,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,云南大学,软件,学院,信息安全,实验室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,岭南,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,澳门科技大学,非线性,光学,材料,光学,传感,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,河南,理工大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,西北师范大学,计算机科学,工程学院,网络,信息安全,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,金陵,科技,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,河南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,岭南,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,岭南,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,郑州大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,岭南,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,肇庆,学院,科技,计算机,学士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,岭南,师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,广东外语外贸大学,信息科学,技术,学院,计算机科学,技术,博士,doctor,数据处理,并行计算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,ai,人工智能,时空,大数据,机器学习,数据挖掘,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,韩山,师范学院,信息,计算,科学,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,广西,民族大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,华南理工大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,广东,财经大学,商学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,山东,工商学院,computer,science,计算机应用,技术,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,福建师范大学,软件工程,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,福建师范大学,物理,能源,学院,computer,sciences,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,太原,科技,大学,电子信息,工程学院,通信,信息系统,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,太原,科技,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,枣庄,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,广东第二师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,华南师范大学,硕士,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,广东第二师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,广东第二师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,广东,财经大学,商学院,电子商务,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,广东第二师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,华南师范大学,教育,科学,学院,学前教育,学习,心理,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,广东工业大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,哈尔滨工业大学,深圳,环境科学,工程,博士,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,江西,科技,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,山东师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,南昌,航空,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,华南师范大学,计算机,学院,计算机科学,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,河南科技大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,四川,轻,化工大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,华南师范大学,计算机,学院,计算机科学,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,南方科技大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,广东,财经大学,商学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,上海,工程技术,大学,硕士,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,广东,药科,大学,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,广东,东软,学院,数据结构,算法,c,语言,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,广东,药科,大学,school,应用化学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,广东,药科,大学,化妆品,科学,技术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,广东工业大学,管理学院,管理学,管理,心理学,组织,行为学,科技,管理,硕士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,华南师范大学,软件工程,硕士,master,软件工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,广东,财经大学,商学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,广东外语外贸大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,广东,财经大学,商学院,电子商务,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,学院,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,洛阳师范学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,广东,东软,学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,华南师范大学,c,游戏,开发,网站,开发,工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,河南,工业,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,广东,药科,大学,医药,化工学院,应用化学,学士,bachelor,运动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,嘉应学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,广东,药科,大学,中山,校区,化妆品,科学,技术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,贵州大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,华南理工大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,华南农业大学,数学,信息学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,广东,药科,大学,化妆品,科学,技术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,暨南大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,广东海洋大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,华南师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,北京,软件,有限公司,计算机科学,技术,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,湖南工业大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,广东,药科,大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,广东海洋大学,电子,信息,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,广东,轻工,职业,技术,学院,计算机应用,软件系统,研发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,华南师范大学,电子信息,学士,bachelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,嘉应学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,江苏师范大学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,福建,工程学院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
